fiscal_year,cip_number,filename,bureau,source_code,source_name,amt_type,appropriated_amt,report_fy,offset_fy,boe_amt,cip_year_id,project_desc,project_title,location,operating_impact_amt
2013,474-673,2013cp.pdf,Dept. of Recreation & Parks,800,General Funds (HUR Eligible),Source,260000,2013,0,-260000,474-673_2013,"Restore the stone balustrades, clean statues in the park as well as replace the sidewalks between the balustrades and Charles Street as recommended by Phase II of the Mount Vernon Master Plan.",NA,NA,NA
2013,474-744,2013cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,2615000,2013,0,1900000,474-744_2013,Construct a new recreation center in Clifton Park in the ground floor of a historic pavilion. The existing historic pavilion above the pool bathhouse in Clifton Park will be enclosed and converted into a new recreation center.,NA,NA,NA
2013,474-744,2013cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,1260000,2013,0,1100000,474-744_2013,Construct a new recreation center in Clifton Park in the ground floor of a historic pavilion. The existing historic pavilion above the pool bathhouse in Clifton Park will be enclosed and converted into a new recreation center.,NA,NA,NA
2013,474-776,2013cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,400000,2013,0,1792000,474-776_2013,"Funds will be used to upgrade and expand the existing Recreation Center as part of BCRP’s Recreation Task Force Implementation Plan. The 5,208 sf building addition will include a gymnasium, locker rooms and fitness area.",NA,NA,NA
2013,474-776,2013cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,462000,2013,0,846000,474-776_2013,"Funds will be used to upgrade and expand the existing Recreation Center as part of BCRP’s Recreation Task Force Implementation Plan. The 5,208 sf building addition will include a gymnasium, locker rooms and fitness area.",NA,NA,NA
2013,474-779,2013cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,1900000,2013,0,-1900000,474-779_2013,"Renovate Druid Hill Park Pool Bath house and wading pool, including building and site ADA upgrades, interior renovation of pool bathhouse to allow year round use (restrooms, locker rooms, and staff offices) as well as the addition of a spray pad.",NA,NA,NA
2013,474-779,2013cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2013,0,0,474-779_2013,"Renovate Druid Hill Park Pool Bath house and wading pool, including building and site ADA upgrades, interior renovation of pool bathhouse to allow year round use (restrooms, locker rooms, and staff offices) as well as the addition of a spray pad.",NA,NA,NA
2013,474-779,2013cp.pdf,Dept. of Recreation & Parks,200,General Funds,Source,110000,2013,0,0,474-779_2013,"Renovate Druid Hill Park Pool Bath house and wading pool, including building and site ADA upgrades, interior renovation of pool bathhouse to allow year round use (restrooms, locker rooms, and staff offices) as well as the addition of a spray pad.",NA,NA,NA
2013,474-784,2013cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,4400000,2013,0,350000,474-784_2013,"Funds will be used to construct a new 17,000 s.f Rec. Center adjacent to PS# 159 and 163 in the Cherry Hill neighborhood. The building will incorporate the latest ADA standards and ""green"" and environmentally friendly building components.",NA,NA,NA
2013,474-785,2013cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,350000,2013,0,-350000,474-785_2013,"Expand facility to include more indoor programming space and more interior boat storage space. This project is necessary to accomodate a wider variety of activites, programs and events, as identified in the Middle Branch Master Plan.",NA,NA,NA
2013,474-888,2013cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,100000,2013,0,0,474-888_2013,"The Cal Ripken Sr. Foundation will construct a multi-purpose Youth Development Park in the Park Heights community. The low- maintenance outdoor classroom will give kids fun, educational experiences; fill a critical void; and transform a community in need.",NA,NA,NA
2013,474-888,2013cp.pdf,Dept. of Recreation & Parks,603,State Open Space Grants,Source,400000,2013,0,0,474-888_2013,"The Cal Ripken Sr. Foundation will construct a multi-purpose Youth Development Park in the Park Heights community. The low- maintenance outdoor classroom will give kids fun, educational experiences; fill a critical void; and transform a community in need.",NA,NA,NA
2013,474-888,2013cp.pdf,Dept. of Recreation & Parks,612,State Education Trust Fund - Slots Revenue,Source,0,2013,0,700000,474-888_2013,"The Cal Ripken Sr. Foundation will construct a multi-purpose Youth Development Park in the Park Heights community. The low- maintenance outdoor classroom will give kids fun, educational experiences; fill a critical void; and transform a community in need.",NA,NA,NA
2013,504-100,2013cp.pdf,Transportation: Alleys & Footways,800,General Funds (HUR Eligible),Source,400000,2013,0,800000,504-100_2013,"Repair pedestrian footways. The city has 12,000 service requests backlogged for repairs. Each SR represents a separate address for repair, and are made on a first come first serve basis.",NA,NA,NA
2013,504-100,2013cp.pdf,Transportation: Alleys & Footways,906,Private Payments - Sidewalks,Source,1200000,2013,0,800000,504-100_2013,"Repair pedestrian footways. The city has 12,000 service requests backlogged for repairs. Each SR represents a separate address for repair, and are made on a first come first serve basis.",NA,NA,NA
2013,504-100,2013cp.pdf,Transportation: Alleys & Footways,990,Other Funds (Not Classified Above),Source,0,2013,0,0,504-100_2013,"Repair pedestrian footways. The city has 12,000 service requests backlogged for repairs. Each SR represents a separate address for repair, and are made on a first come first serve basis.",NA,NA,NA
2013,504-200,2013cp.pdf,Transportation: Alleys & Footways,390,Other Revenue Bonds,Source,0,2013,0,0,504-200_2013,Rehabilitate alleys. Property owners request alley rehabilitation and share 50% of the costs with the City. City funding will leverage other fund sources. This project is necessary to protect public health and safety.,NA,NA,NA
2013,504-200,2013cp.pdf,Transportation: Alleys & Footways,800,General Funds (HUR Eligible),Source,360000,2013,0,460000,504-200_2013,Rehabilitate alleys. Property owners request alley rehabilitation and share 50% of the costs with the City. City funding will leverage other fund sources. This project is necessary to protect public health and safety.,NA,NA,NA
2013,504-200,2013cp.pdf,Transportation: Alleys & Footways,905,Private Payments - Alleys,Source,360000,2013,0,460000,504-200_2013,Rehabilitate alleys. Property owners request alley rehabilitation and share 50% of the costs with the City. City funding will leverage other fund sources. This project is necessary to protect public health and safety.,NA,NA,NA
2013,504-300,2013cp.pdf,Transportation: Alleys & Footways,800,General Funds (HUR Eligible),Source,1050000,2013,0,750000,504-300_2013,"Repair sidewalks that have been damaged by tree roots. When city owned and maintained trees grow, the root systems can displace sidewalk surfaces and inhibit safe mobility. This project is necessary to protect public health and safety.",NA,NA,NA
2013,504-300,2013cp.pdf,Transportation: Alleys & Footways,990,Other Funds (Not Classified Above),Source,1235000,2013,0,0,504-300_2013,"Repair sidewalks that have been damaged by tree roots. When city owned and maintained trees grow, the root systems can displace sidewalk surfaces and inhibit safe mobility. This project is necessary to protect public health and safety.",NA,NA,NA
2013,506-001,2013cp.pdf,Transportation: Bridges,359,State Stimulus,Source,0,2013,0,0,506-001_2013,Bridge rehab,NA,NA,NA
2013,506-001,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,0,2013,0,0,506-001_2013,Bridge rehab,NA,NA,NA
2013,506-001,2013cp.pdf,Transportation: Bridges,301,Water Revenue Bonds,Source,0,2013,0,0,506-001_2013,Bridge rehab,NA,NA,NA
2013,506-315,2013cp.pdf,Transportation: Bridges,100,General Obligation Bonds,Source,0,2013,0,0,506-315_2013,Design and construct a complete replacement of the existing bridge. The new bridge will be 23 feet wider than the existing bridge to accommodate a dual track light rail line as currently proposed for the MTA Red Line.,NA,NA,NA
2013,506-315,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,1600000,2013,0,5000000,506-315_2013,Design and construct a complete replacement of the existing bridge. The new bridge will be 23 feet wider than the existing bridge to accommodate a dual track light rail line as currently proposed for the MTA Red Line.,NA,NA,NA
2013,506-315,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,500000,2013,0,0,506-315_2013,Design and construct a complete replacement of the existing bridge. The new bridge will be 23 feet wider than the existing bridge to accommodate a dual track light rail line as currently proposed for the MTA Red Line.,NA,NA,NA
2013,506-315,2013cp.pdf,Transportation: Bridges,990,Other Funds (Not Classified Above),Source,0,2013,0,1500000,506-315_2013,Design and construct a complete replacement of the existing bridge. The new bridge will be 23 feet wider than the existing bridge to accommodate a dual track light rail line as currently proposed for the MTA Red Line.,NA,NA,NA
2013,506-315,2013cp.pdf,Transportation: Bridges,590,Other Federal Funds,Source,0,2013,0,1600000,506-315_2013,Design and construct a complete replacement of the existing bridge. The new bridge will be 23 feet wider than the existing bridge to accommodate a dual track light rail line as currently proposed for the MTA Red Line.,NA,NA,NA
2013,506-315,2013cp.pdf,Transportation: Bridges,657,MDOT-County Transportation Bond,Source,0,2013,0,0,506-315_2013,Design and construct a complete replacement of the existing bridge. The new bridge will be 23 feet wider than the existing bridge to accommodate a dual track light rail line as currently proposed for the MTA Red Line.,NA,NA,NA
2013,506-754,2013cp.pdf,Transportation: Bridges,100,General Obligation Bonds,Source,1000,2013,0,0,506-754_2013,This is an annual sustaining program for citywide urgent needs bridge repairs and unforseen bridge failures.,NA,NA,NA
2013,506-754,2013cp.pdf,Transportation: Bridges,390,Other Revenue Bonds,Source,400000,2013,0,0,506-754_2013,This is an annual sustaining program for citywide urgent needs bridge repairs and unforseen bridge failures.,NA,NA,NA
2013,506-754,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,0,2013,0,280000,506-754_2013,This is an annual sustaining program for citywide urgent needs bridge repairs and unforseen bridge failures.,NA,NA,NA
2013,506-760,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,0,2013,0,0,506-760_2013,Replace the deteriorated bridge. This bridge has deteriorated beyond repair. The bridge sufficiency rating is 48.0. This project is necessary to protect public safety.,NA,NA,NA
2013,506-760,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,0,2013,0,0,506-760_2013,Replace the deteriorated bridge. This bridge has deteriorated beyond repair. The bridge sufficiency rating is 48.0. This project is necessary to protect public safety.,NA,NA,NA
2013,506-766,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,0,2013,0,0,506-766_2013,"Originally built in 1914, rehabilitated in 1950, but severe deterioration is now evident throughout the structure. With a current BSR of only 37.8, the bridge now requires a total replacement structure. 75% of cost will be covered by CSX, 25% Fed fund",NA,NA,NA
2013,506-766,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,200000,2013,0,0,506-766_2013,"Originally built in 1914, rehabilitated in 1950, but severe deterioration is now evident throughout the structure. With a current BSR of only 37.8, the bridge now requires a total replacement structure. 75% of cost will be covered by CSX, 25% Fed fund",NA,NA,NA
2013,506-766,2013cp.pdf,Transportation: Bridges,908,Other Private Funds & Grants,Source,1000000,2013,0,0,506-766_2013,"Originally built in 1914, rehabilitated in 1950, but severe deterioration is now evident throughout the structure. With a current BSR of only 37.8, the bridge now requires a total replacement structure. 75% of cost will be covered by CSX, 25% Fed fund",NA,NA,NA
2013,507-002,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,0,2013,0,0,507-002_2013,Full replacement of bridge,NA,NA,NA
2013,507-002,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,0,2013,0,0,507-002_2013,Full replacement of bridge,NA,NA,NA
2013,507-002,2013cp.pdf,Transportation: Bridges,301,Water Revenue Bonds,Source,0,2013,0,0,507-002_2013,Full replacement of bridge,NA,NA,NA
2013,507-003,2013cp.pdf,Transportation: Bridges,100,General Obligation Bonds,Source,7000000,2013,0,2500000,507-003_2013,Replacement of Russell Street bridge & Monroe Street ramp over CSX tracks. Will be able to accomodate CSX vertical clearance requirements.,NA,NA,NA
2013,507-003,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,0,2013,0,0,507-003_2013,Replacement of Russell Street bridge & Monroe Street ramp over CSX tracks. Will be able to accomodate CSX vertical clearance requirements.,NA,NA,NA
2013,507-003,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,0,2013,0,0,507-003_2013,Replacement of Russell Street bridge & Monroe Street ramp over CSX tracks. Will be able to accomodate CSX vertical clearance requirements.,NA,NA,NA
2013,509-002,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,0,2013,0,160000,509-002_2013,"Reconstruct Waterview Ave and Hammonds Ferry Road. Resurface and reconstruction of portions of Waterview, Annapolis, and Hammonds Ferry road, as well as geometric improvements as necessary to improve truck access to small industrial districts in the area.",NA,NA,NA
2013,509-002,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,0,2013,0,40000,509-002_2013,"Reconstruct Waterview Ave and Hammonds Ferry Road. Resurface and reconstruction of portions of Waterview, Annapolis, and Hammonds Ferry road, as well as geometric improvements as necessary to improve truck access to small industrial districts in the area.",NA,NA,NA
2013,509-003,2013cp.pdf,Transportation: Bridges,301,Water Revenue Bonds,Source,0,2013,0,0,509-003_2013,Bridge is structurally deficient and needs full replacement. To be funded with Water Revenue Bonds.,NA,NA,NA
2013,509-087,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,16507000,2013,0,0,509-087_2013,Replace deteriorated bridge. The bridge sufficiency rating is 39.2.,NA,NA,NA
2013,509-087,2013cp.pdf,Transportation: Bridges,690,Other State Funds,Source,300000,2013,0,0,509-087_2013,Replace deteriorated bridge. The bridge sufficiency rating is 39.2.,NA,NA,NA
2013,509-087,2013cp.pdf,Transportation: Bridges,800,General Funds (HUR Eligible),Source,806000,2013,0,0,509-087_2013,Replace deteriorated bridge. The bridge sufficiency rating is 39.2.,NA,NA,NA
2013,509-087,2013cp.pdf,Transportation: Bridges,990,Other Funds (Not Classified Above),Source,3500000,2013,0,0,509-087_2013,Replace deteriorated bridge. The bridge sufficiency rating is 39.2.,NA,NA,NA
2013,509-087,2013cp.pdf,Transportation: Bridges,657,MDOT-County Transportation Bond,Source,0,2013,0,0,509-087_2013,Replace deteriorated bridge. The bridge sufficiency rating is 39.2.,NA,NA,NA
2013,509-402,2013cp.pdf,Transportation: Bridges,100,General Obligation Bonds,Source,500000,2013,0,0,509-402_2013,A new connector road connecting Boston Street to O'Donnell Street in Canton to bypass Boston St. freight crossing. This project is a major implementation item of the Southeast Baltimore Traffic Management Plan.,NA,NA,NA
2013,509-402,2013cp.pdf,Transportation: Bridges,907,Private Payments - Conduits,Source,0,2013,0,300000,509-402_2013,A new connector road connecting Boston Street to O'Donnell Street in Canton to bypass Boston St. freight crossing. This project is a major implementation item of the Southeast Baltimore Traffic Management Plan.,NA,NA,NA
2013,509-402,2013cp.pdf,Transportation: Bridges,506,Federal Highway Transportation Funds,Source,2400000,2013,0,1200000,509-402_2013,A new connector road connecting Boston Street to O'Donnell Street in Canton to bypass Boston St. freight crossing. This project is a major implementation item of the Southeast Baltimore Traffic Management Plan.,NA,NA,NA
2013,509-402,2013cp.pdf,Transportation: Bridges,990,Other Funds (Not Classified Above),Source,600000,2013,0,1500000,509-402_2013,A new connector road connecting Boston Street to O'Donnell Street in Canton to bypass Boston St. freight crossing. This project is a major implementation item of the Southeast Baltimore Traffic Management Plan.,NA,NA,NA
2013,508-003,2013cp.pdf,Transportation: Streets & Hwys.,508,Federal Transportation Enhancement Grants,Source,0,2013,0,2200000,508-003_2013,"A 0.75 mile pedestrian/bicycle loop circling US 40 between Calhoun and Fulton Streets, including greening and sidewalk improvements to the Fulton Street bridge.",NA,NA,NA
2013,508-003,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,400000,508-003_2013,"A 0.75 mile pedestrian/bicycle loop circling US 40 between Calhoun and Fulton Streets, including greening and sidewalk improvements to the Fulton Street bridge.",NA,NA,NA
2013,508-004,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,120000,508-004_2013,"Planning and design for street, sidewalk improvements and greening at key nodes on Belair Road, including Erdman Ave., Frankford Ave and Fleetwood.",NA,NA,NA
2013,508-004,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,480000,508-004_2013,"Planning and design for street, sidewalk improvements and greening at key nodes on Belair Road, including Erdman Ave., Frankford Ave and Fleetwood.",NA,NA,NA
2013,508-004,2013cp.pdf,Transportation: Streets & Hwys.,990,Other Funds (Not Classified Above),Source,0,2013,0,0,508-004_2013,"Planning and design for street, sidewalk improvements and greening at key nodes on Belair Road, including Erdman Ave., Frankford Ave and Fleetwood.",NA,NA,NA
2013,508-006,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,2800000,508-006_2013,"Pedestrian, bicycle and traffic calming safety improvements, resurfacing and aesthetic improvements on Roland Avenue from Coldspring Ln to Northern Pkwy and on Northern Pkwy from Roland Ave to Kemper Rd. Includes school access/egress improvements.",NA,NA,NA
2013,508-006,2013cp.pdf,Transportation: Streets & Hwys.,908,Other Private Funds & Grants,Source,0,2013,0,700000,508-006_2013,"Pedestrian, bicycle and traffic calming safety improvements, resurfacing and aesthetic improvements on Roland Avenue from Coldspring Ln to Northern Pkwy and on Northern Pkwy from Roland Ave to Kemper Rd. Includes school access/egress improvements.",NA,NA,NA
2013,508-007,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,2300000,508-007_2013,"Stabilizing the retaining wall, expanding the park area on upper St. Paul to encourage more street activity, and creating a more pedestrian-oriented public space.",NA,NA,NA
2013,508-007,2013cp.pdf,Transportation: Streets & Hwys.,990,Other Funds (Not Classified Above),Source,0,2013,0,1000000,508-007_2013,"Stabilizing the retaining wall, expanding the park area on upper St. Paul to encourage more street activity, and creating a more pedestrian-oriented public space.",NA,NA,NA
2013,508-008,2013cp.pdf,Transportation: Streets & Hwys.,507,Federal Transit Transportation Funds,Source,0,2013,0,411000,508-008_2013,"Transit and streetscape improvements for three intersections on Eastern Ave. in Highlandtown (Highland Ave., SE Ave, Conkling St). Project will include bicycle parking to encourage transit ridership.",NA,NA,NA
2013,508-008,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,100000,508-008_2013,"Transit and streetscape improvements for three intersections on Eastern Ave. in Highlandtown (Highland Ave., SE Ave, Conkling St). Project will include bicycle parking to encourage transit ridership.",NA,NA,NA
2013,508-009,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,200000,508-009_2013,"Community outreach, technical support and implementation of the Red Line Community Compact to support planning and design of the Red Line.",NA,NA,NA
2013,508-009,2013cp.pdf,Transportation: Streets & Hwys.,507,Federal Transit Transportation Funds,Source,0,2013,0,0,508-009_2013,"Community outreach, technical support and implementation of the Red Line Community Compact to support planning and design of the Red Line.",NA,NA,NA
2013,508-011,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,1100000,508-011_2013,Design and implementation of bicycle infrastructure to support Baltimore's Bike Share initiative.,NA,NA,NA
2013,508-011,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,300000,508-011_2013,Design and implementation of bicycle infrastructure to support Baltimore's Bike Share initiative.,NA,NA,NA
2013,508-012,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,0,508-012_2013,"Planning, design and construction for infrastructure improvements for Downtown's Westside to implement ULI's recommendations and support Mayor's Westside initiative.",NA,NA,NA
2013,508-013,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,1313000,508-013_2013,"Per DOT’s Facilities Master Plan, funds are used to rehabilitate or construct DOT operating facilities, such as reconstruction of the Falls Road maintenance yard at a new location.",NA,NA,NA
2013,508-014,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,5400000,508-014_2013,"Streetscape on Mount Royal Avenue from North Avenue to Guilford Avenue, including safety improvements, ADA compliant curb ramps, a roundabout at Mt. Royal and Cathedral, and bike lanes.",NA,NA,NA
2013,508-019,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,374000,508-019_2013,"Implementation of the Bike Master Plan. The project includes installing bike infrastructure throughout the city, including markings, signals, and other bicycle infrastructure.",NA,NA,NA
2013,508-019,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,0,508-019_2013,"Implementation of the Bike Master Plan. The project includes installing bike infrastructure throughout the city, including markings, signals, and other bicycle infrastructure.",NA,NA,NA
2013,508-020,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,30000,508-020_2013,"Reconstruction of York Road between 43rd and 29th street, including milling/repaving, lighting, landscaping, new sidewalks, and traffic calming.",NA,NA,NA
2013,508-020,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,0,508-020_2013,"Reconstruction of York Road between 43rd and 29th street, including milling/repaving, lighting, landscaping, new sidewalks, and traffic calming.",NA,NA,NA
2013,508-020,2013cp.pdf,Transportation: Streets & Hwys.,990,Other Funds (Not Classified Above),Source,0,2013,0,90000,508-020_2013,"Reconstruction of York Road between 43rd and 29th street, including milling/repaving, lighting, landscaping, new sidewalks, and traffic calming.",NA,NA,NA
2013,508-021,2013cp.pdf,Transportation: Streets & Hwys.,901,Sale of City Real Property,Source,0,2013,0,200000,508-021_2013,"Prelminary engineering for stormwater culvert under Central Ave. This project will be coordinated with the design and construction of the Red Line which will have a station at Central and Aliceanna, and include streetscape elements.",NA,NA,NA
2013,508-021,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,0,2013,0,400000,508-021_2013,"Prelminary engineering for stormwater culvert under Central Ave. This project will be coordinated with the design and construction of the Red Line which will have a station at Central and Aliceanna, and include streetscape elements.",NA,NA,NA
2013,508-021,2013cp.pdf,Transportation: Streets & Hwys.,657,MDOT-County Transportation Bond,Source,0,2013,0,0,508-021_2013,"Prelminary engineering for stormwater culvert under Central Ave. This project will be coordinated with the design and construction of the Red Line which will have a station at Central and Aliceanna, and include streetscape elements.",NA,NA,NA
2013,508-256,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,15800000,2013,0,0,508-256_2013,"Reconstruct Central Ave, including drainage improvements, sidewalk, curb, gutter replacement, underground utility adjustments, ADA ramps, street lighting, pavement markings, signs and rehabilitation of culvert.",NA,NA,NA
2013,508-256,2013cp.pdf,Transportation: Streets & Hwys.,590,Other Federal Funds,Source,17000000,2013,0,0,508-256_2013,"Reconstruct Central Ave, including drainage improvements, sidewalk, curb, gutter replacement, underground utility adjustments, ADA ramps, street lighting, pavement markings, signs and rehabilitation of culvert.",NA,NA,NA
2013,508-256,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,4230000,2013,0,0,508-256_2013,"Reconstruct Central Ave, including drainage improvements, sidewalk, curb, gutter replacement, underground utility adjustments, ADA ramps, street lighting, pavement markings, signs and rehabilitation of culvert.",NA,NA,NA
2013,508-256,2013cp.pdf,Transportation: Streets & Hwys.,990,Other Funds (Not Classified Above),Source,2795000,2013,0,0,508-256_2013,"Reconstruct Central Ave, including drainage improvements, sidewalk, curb, gutter replacement, underground utility adjustments, ADA ramps, street lighting, pavement markings, signs and rehabilitation of culvert.",NA,NA,NA
2013,508-256,2013cp.pdf,Transportation: Streets & Hwys.,907,Private Payments - Conduits,Source,0,2013,0,1000000,508-256_2013,"Reconstruct Central Ave, including drainage improvements, sidewalk, curb, gutter replacement, underground utility adjustments, ADA ramps, street lighting, pavement markings, signs and rehabilitation of culvert.",NA,NA,NA
2013,508-378,2013cp.pdf,Transportation: Streets & Hwys.,390,Other Revenue Bonds,Source,0,2013,0,0,508-378_2013,"Providing technical support to implement Primavera, the Capital project management software.",NA,NA,NA
2013,508-378,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,160000,2013,0,0,508-378_2013,"Providing technical support to implement Primavera, the Capital project management software.",NA,NA,NA
2013,508-378,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,190000,2013,0,200000,508-378_2013,"Providing technical support to implement Primavera, the Capital project management software.",NA,NA,NA
2013,508-465,2013cp.pdf,Transportation: Streets & Hwys.,390,Other Revenue Bonds,Source,0,2013,0,0,508-465_2013,"Repair and replace curbs along roadways. The City of Baltimore has nearly 3,000 miles of concrete curbing along its streets and highways. This is an annual sustaining program for the City’s infrastructure.",NA,NA,NA
2013,508-465,2013cp.pdf,Transportation: Streets & Hwys.,506,Federal Highway Transportation Funds,Source,200000,2013,0,0,508-465_2013,"Repair and replace curbs along roadways. The City of Baltimore has nearly 3,000 miles of concrete curbing along its streets and highways. This is an annual sustaining program for the City’s infrastructure.",NA,NA,NA
2013,508-465,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,1000000,2013,0,450000,508-465_2013,"Repair and replace curbs along roadways. The City of Baltimore has nearly 3,000 miles of concrete curbing along its streets and highways. This is an annual sustaining program for the City’s infrastructure.",NA,NA,NA
2013,508-550,2013cp.pdf,Transportation: Streets & Hwys.,390,Other Revenue Bonds,Source,0,2013,0,0,508-550_2013,Resurface and reconstruct neighborhood streets. Compliments area-wide resurfacing projects and includes non-federal eligible streets.,NA,NA,NA
2013,508-550,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,2558000,2013,0,700000,508-550_2013,Resurface and reconstruct neighborhood streets. Compliments area-wide resurfacing projects and includes non-federal eligible streets.,NA,NA,NA
2013,508-550,2013cp.pdf,Transportation: Streets & Hwys.,990,Other Funds (Not Classified Above),Source,3360000,2013,0,0,508-550_2013,Resurface and reconstruct neighborhood streets. Compliments area-wide resurfacing projects and includes non-federal eligible streets.,NA,NA,NA
2013,508-550,2013cp.pdf,Transportation: Streets & Hwys.,657,MDOT-County Transportation Bond,Source,0,2013,0,0,508-550_2013,Resurface and reconstruct neighborhood streets. Compliments area-wide resurfacing projects and includes non-federal eligible streets.,NA,NA,NA
2013,508-641,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,150000,2013,0,250000,508-641_2013,"Conduct transportation studies for the feasibility of various projects on an as needed basis. Also includes concept designs for infrastructure projects, support of DOP master plans, and traffic safety studies.",NA,NA,NA
2013,508-641,2013cp.pdf,Transportation: Streets & Hwys.,990,Other Funds (Not Classified Above),Source,250000,2013,0,0,508-641_2013,"Conduct transportation studies for the feasibility of various projects on an as needed basis. Also includes concept designs for infrastructure projects, support of DOP master plans, and traffic safety studies.",NA,NA,NA
2013,508-941,2013cp.pdf,Transportation: Streets & Hwys.,100,General Obligation Bonds,Source,0,2013,0,0,508-941_2013,"Rehabilitate deteriorated bridge. The 1932 bridge is severely deteriorated with a SR rating of 48.5. The approach spans will also be rahabilitated. Project will include coordination with SHA, MdTA, MTA, DNR, MDE, MHT, USACE and USE&WS.",NA,NA,NA
2013,508-941,2013cp.pdf,Transportation: Streets & Hwys.,508,Federal Transportation Enhancement Grants,Source,400000,2013,0,0,508-941_2013,"Rehabilitate deteriorated bridge. The 1932 bridge is severely deteriorated with a SR rating of 48.5. The approach spans will also be rahabilitated. Project will include coordination with SHA, MdTA, MTA, DNR, MDE, MHT, USACE and USE&WS.",NA,NA,NA
2013,508-941,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,100000,2013,0,0,508-941_2013,"Rehabilitate deteriorated bridge. The 1932 bridge is severely deteriorated with a SR rating of 48.5. The approach spans will also be rahabilitated. Project will include coordination with SHA, MdTA, MTA, DNR, MDE, MHT, USACE and USE&WS.",NA,NA,NA
2013,508-981,2013cp.pdf,Transportation: Streets & Hwys.,800,General Funds (HUR Eligible),Source,0,2013,0,0,508-981_2013,Perform neighborhood street resurfacing on an as-needed basis.,NA,NA,NA
